Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
10.557895,6.5013614,42.0,4.0,10.557894736842105,8.510638,4.249017,33.0,3.0,8.51063829787234,-0.03685830533504486,15.876626014709473,2000,0.4702599048614502,8.510638,0
11.4,6.2535324,32.0,4.0,11.4,9.960199,5.460706,31.0,3.0,9.960199004975124,-0.04488074779510498,25.004104614257812,4002,1.1184871196746826,,1
14.3714285,8.178668,48.0,4.0,14.371428571428572,12.5875,7.398807,49.0,4.0,12.5875,-0.06320119649171829,39.85528564453125,6016,1.3908159732818604,,2
16.0,8.539358,40.0,5.0,16.0,13.442953,7.489933,41.0,4.0,13.442953020134228,-0.06613104790449142,38.52103805541992,8019,1.6535990238189697,,3
22.195652,12.076962,49.0,8.0,22.195652173913043,18.45946,11.003508,69.0,4.0,18.45945945945946,-0.0340438112616539,80.22174835205078,10068,1.9198980331420898,,4
31.46875,14.370074,67.0,9.0,31.46875,18.728971,9.732468,53.0,5.0,18.72897196261682,-0.052037790417671204,64.88086700439453,12072,2.1985018253326416,,5
27.157894,12.633553,56.0,10.0,27.157894736842106,22.78409,11.590993,55.0,5.0,22.78409090909091,-0.03278718143701553,82.25936889648438,14077,2.4669251441955566,,6
29.764706,10.058824,51.0,8.0,29.764705882352942,28.239437,13.3706255,74.0,10.0,28.239436619718308,-0.04333161935210228,109.50424194335938,16082,2.7270870208740234,,7
38.62963,15.916794,70.0,14.0,38.629629629629626,32.29032,17.282648,97.0,9.0,32.29032258064516,-0.033238209784030914,155.0575408935547,18084,2.987665891647339,,8
36.32143,16.055824,74.0,18.0,36.32142857142857,30.984615,12.465944,69.0,9.0,30.984615384615385,-0.052943602204322815,110.31349182128906,20098,3.249230146408081,,9
40.73077,21.44861,94.0,13.0,40.73076923076923,33.816666,16.445356,85.0,10.0,33.81666666666667,-0.017678743228316307,141.75758361816406,22127,3.5208680629730225,,10
40.24,16.471258,74.0,11.0,40.24,37.163635,13.270287,75.0,12.0,37.163636363636364,-0.02404838800430298,107.71385955810547,24171,3.815582036972046,,11
40.84,14.281961,71.0,11.0,40.84,39.490196,16.455969,82.0,8.0,39.490196078431374,-0.049526460468769073,133.67999267578125,26185,4.087296009063721,,12
41.04,22.82539,109.0,17.0,41.04,36.436363,19.231379,87.0,11.0,36.43636363636364,-0.02173692174255848,156.3397674560547,28189,4.36435604095459,,13
42.12,17.475285,77.0,11.0,42.12,39.46154,18.15686,113.0,17.0,39.46153846153846,0.008017796091735363,135.42880249023438,30241,4.631743907928467,,14
35.75,17.103937,80.0,7.0,35.75,36.57143,16.381454,82.0,11.0,36.57142857142857,0.002736304886639118,103.65169525146484,32289,4.893232107162476,,15
42.208332,17.76227,78.0,14.0,42.208333333333336,38.807693,15.334775,79.0,11.0,38.80769230769231,-0.029653362929821014,88.79141235351562,34307,5.153078079223633,,16
45.217392,14.732267,72.0,20.0,45.21739130434783,46.590908,18.106148,86.0,18.0,46.59090909090909,-0.005389873404055834,111.81375122070312,36357,5.426704168319702,,17
50.15,16.74597,80.0,18.0,50.15,48.04762,14.609117,94.0,12.0,48.04761904761905,-0.012600788846611977,97.97441101074219,38375,5.717323064804077,,18
48.238094,13.931481,74.0,18.0,48.23809523809524,44.577778,20.602577,122.0,17.0,44.577777777777776,-0.0039904252626001835,134.67584228515625,40381,5.9923388957977295,,19
50.95,13.926503,86.0,29.0,50.95,50.325,17.32251,96.0,17.0,50.325,-0.024177463725209236,100.64586639404297,42394,6.337984085083008,,20
48.095238,12.913281,82.0,33.0,48.095238095238095,51.76923,25.679947,127.0,14.0,51.76923076923077,-0.003346215933561325,169.21585083007812,44413,6.607105016708374,,21
61.52941,22.355726,115.0,29.0,61.529411764705884,50.95,20.931974,105.0,6.0,50.95,-0.035447508096694946,115.46624755859375,46451,6.876120090484619,,22
50.45,17.411133,106.0,26.0,50.45,61.848484,29.618916,148.0,12.0,61.84848484848485,0.006208289880305529,179.7979278564453,48492,7.145385980606079,,23
49.0,15.871508,102.0,32.0,49.0,50.35,13.4304695,90.0,29.0,50.35,0.015687162056565285,61.79901123046875,50506,7.4185450077056885,,24
52.736843,12.485116,77.0,32.0,52.73684210526316,55.944443,19.341873,112.0,32.0,55.94444444444444,-0.009446600452065468,112.60955810546875,52520,7.690026044845581,,25
72.42857,26.010202,120.0,27.0,72.42857142857143,50.463413,19.080187,107.0,13.0,50.46341463414634,-0.01684669405221939,113.90814971923828,54589,7.9546308517456055,,26
66.25,18.968725,103.0,32.0,66.25,55.37838,26.441523,124.0,26.0,55.37837837837838,-0.047394320368766785,195.69566345214844,56638,8.223453044891357,,27
67.86667,30.256386,146.0,9.0,67.86666666666666,69.10345,27.099237,135.0,16.0,69.10344827586206,-0.05137547850608826,183.3479461669922,58642,8.484985113143921,,28
68.2,27.41338,136.0,38.0,68.2,68.63333,28.26598,174.0,30.0,68.63333333333334,-0.02515309490263462,181.61558532714844,60701,8.748661994934082,,29
59.294117,17.152481,91.0,30.0,59.294117647058826,72.64286,34.61442,180.0,31.0,72.64285714285714,-0.03359165042638779,258.1016845703125,62735,9.006901979446411,,30
86.833336,25.274605,129.0,41.0,86.83333333333333,90.08696,43.608845,193.0,48.0,90.08695652173913,-0.01646585203707218,328.04791259765625,64807,9.272418022155762,,31
91.36364,66.99155,252.0,11.0,91.36363636363636,96.38095,46.56023,211.0,30.0,96.38095238095238,-0.0264595840126276,410.0133361816406,66831,9.537864923477173,,32
72.35714,14.796752,103.0,43.0,72.35714285714286,95.61905,32.171383,173.0,57.0,95.61904761904762,0.004853116348385811,238.44381713867188,68839,9.795837879180908,,33
86.25,26.621185,148.0,54.0,86.25,98.14286,38.857845,218.0,50.0,98.14285714285714,-0.014476476237177849,290.21044921875,70900,10.06485104560852,,34
102.7,55.15442,252.0,53.0,102.7,92.318184,24.342976,150.0,43.0,92.31818181818181,-0.006031510885804892,147.43238830566406,72931,10.361608028411865,,35
74.64286,19.058582,119.0,49.0,74.64285714285714,79.96154,22.31502,131.0,39.0,79.96153846153847,-0.008794547989964485,117.92093658447266,75010,10.680910110473633,,36
84.583336,22.336287,127.0,55.0,84.58333333333333,89.304344,41.65013,192.0,43.0,89.30434782608695,-0.005981008987873793,235.58970642089844,77064,10.979170083999634,,37
74.14286,36.802284,159.0,6.0,74.14285714285714,79.5,22.525627,144.0,43.0,79.5,0.019627753645181656,112.6590805053711,79131,11.287736177444458,,38
94.27273,40.15898,197.0,56.0,94.27272727272727,95.95238,24.833687,165.0,63.0,95.95238095238095,-0.0038044743705540895,136.83261108398438,81146,11.851788997650146,,39
75.28571,17.3099,98.0,43.0,75.28571428571429,77.37037,29.921066,149.0,30.0,77.37037037037037,-0.003958707209676504,159.37437438964844,83235,12.15708589553833,,40
82.23077,30.609585,135.0,29.0,82.23076923076923,89.304344,33.43057,173.0,45.0,89.30434782608695,-0.03987128287553787,154.0777130126953,85289,12.50452709197998,,41
83.666664,20.45863,131.0,62.0,83.66666666666667,92.77273,20.293152,134.0,48.0,92.77272727272727,-0.0034251271281391382,141.5576629638672,87330,12.852646827697754,,42
103.27273,44.873745,194.0,43.0,103.27272727272727,98.52381,25.811808,164.0,46.0,98.52380952380952,-0.031916435807943344,120.23161315917969,89399,13.184112071990967,,43
126.22222,52.492916,228.0,48.0,126.22222222222223,107.26316,29.938255,178.0,66.0,107.26315789473684,-0.02360021136701107,189.4667205810547,91437,13.472058057785034,,44
116.888885,55.342255,203.0,48.0,116.88888888888889,87.08696,27.612085,148.0,37.0,87.08695652173913,-0.03569810837507248,182.96945190429688,93440,13.773138999938965,,45
114.333336,32.180046,180.0,67.0,114.33333333333333,118.111115,40.880432,188.0,63.0,118.11111111111111,-0.003053538268432021,208.64303588867188,95566,14.102571964263916,,46
116.6,67.984116,252.0,30.0,116.6,107.36842,32.048008,184.0,59.0,107.36842105263158,-0.01753724366426468,203.52735900878906,97606,14.447749137878418,,47
139.5,34.88553,202.0,92.0,139.5,113.05556,45.834816,224.0,42.0,113.05555555555556,-0.025453858077526093,219.3490447998047,99641,14.757462978363037,,48
94.818184,39.709896,166.0,11.0,94.81818181818181,116.833336,49.57962,254.0,39.0,116.83333333333333,-0.026300782337784767,242.24447631835938,101744,15.108192920684814,,49
